Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,How much do you save monthly?,fam total spent,alone total spent,Age,Risk_proxy_returns,age range,"less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90",,,,,,,,Advice 2,Advice 3
05/01/2025 00:09,1,Postmaster,5,130000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,15000,139000,16000,"154,000",,48,0.103896104,,,,,,,,,,,,,
30/12/2024 12:48,1,Draftsman,2,130000,250000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,66000,156000,28000,"222,000",,51,0.126126126,,,,,,,,,,,,,
10/01/2025 19:52,1,Compliance Specialist,3,200000,1800000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,118000,242500,1439500,"360,500",,26,3.993065187,,,,,,,,,,,,,
10/01/2025 19:40,1,Draftsman,3,200000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,53000,82000,65000,"135,000",,59,0.481481481,,,,,,,,,,,,,
30/12/2024 12:30,1,Tyre Fitter,1,130000,130000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,yes,10000,71500,,,48500,,"81,500",57,0.595092025,,,,,,,,,,,,,
04/01/2025 23:53,1,IT Manager,2,200000,280000,Salary,,Yes,no,,,36000,119000,125000,"155,000",,20,0.806451613,,,,,,,,,,,,,
30/12/2024 12:44,0,none,1,1000000,1000000,"Salary, Self-owned business",pension,No,yes,620,109000,,,890380,,"109,620",51,8.122422916,,,,,,,,,,,,,
30/12/2024 12:44,1,senior graduate teacher,4,140000,150000,"Salary, Commission, Investments",pension,Yes,no,,,14000,109000,27000,"123,000",,41,0.219512195,,,,,,,,,,,,,
27/12/2024 20:51,1,retail store,3,170000,250000,"Freelancing, Brand endorsements",pension,Yes,no,,,61000,146500,42500,"207,500",,35,0.204819277,,,,,,,,,,,,,
,1,Stagehand,3,15000,40000,Salary,,Yes,no,,,8000,,32000,"8,000",,34,4,,,,,,,,,,,,,
30/12/2024 13:03,1,merchandiser,2,140000,180000,"Salary, Investments, Self-owned business",pension,Yes,no,,,27500,111500,41000,"139,000",,41,0.294964029,,,,,,,,,,,,,
04/01/2025 23:46,1,Chemical Lab Technician,4,180000,180000,"Salary, Commission, Investments",,No,no,,,39500,90000,50500,"129,500",,43,0.38996139,,,,,,,,,,,,,
30/12/2024 12:48,1,lawyer,3,130000,1800000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,96000,361000,1343000,"457,000",,43,2.938730853,,,,,,,,,,,,,
30/12/2024 13:03,1,Insurance Executive,4,130000,140000,"Salary, Pension",pension,Yes,no,,,12500,112000,15500,"124,500",,31,0.124497992,,,,,,,,,,,,,
10/01/2025 19:40,1,Senior Civil Engineer,2,1500000,1500000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,144000,357000,999000,"501,000",,59,1.994011976,,,,,,,,,,,,,
30/12/2024 13:03,1,small grocery shop,4,160000,290000,Salary,,No,no,,,42000,221000,27000,"263,000",,24,0.102661597,,,,,,,,,,,,,
10/01/2025 20:03,1,Technologist,3,180000,350000,"Salary, ",pension,Yes,no,,,64000,157000,129000,"221,000",,52,0.583710407,,,,,,,,,,,,,
30/12/2024 12:59,1,Dancer,2,150000,750000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,109000,249000,392000,"358,000",,21,1.094972067,,,,,,,,,,,,,
30/12/2024 12:44,1,Compliance Specialist,4,35000,900000,"Salary, Self-owned business",pension,Yes,no,,,191000,317500,391500,"508,500",,45,0.769911504,,,,,,,,,,,,,
30/12/2024 12:48,1,Supervisor,5,140000,280000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,18000,236000,26000,"254,000",,39,0.102362205,,,,,,,,,,,,,
10/01/2025 19:40,0,,2,1500000,1500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,98000,355000,1047000,"453,000",,35,2.311258278,,,,,,,,,,,,,
30/12/2024 12:30,1,Junior Sales Representative,4,150000,430000,"Salary, Freelancing",pension,Yes,no,,,83000,182000,165000,"265,000",,29,0.622641509,,,,,,,,,,,,,
10/01/2025 19:40,1,Store keeper,3,110000,110000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,8000,91000,11000,"99,000",,34,0.111111111,,,,,,,,,,,,,
27/12/2024 20:51,1,Sales executive,4,150000,150000,"Freelancing, Brand endorsements",pension,No,no,,,11500,115000,23500,"126,500",,30,0.185770751,,,,,,,,,,,,,
10/01/2025 19:54,0,,4,70000,150000,"Salary, Commission, Investments",,Yes,no,,,25000,86500,38500,"111,500",,40,0.34529148,,,,,,,,,,,,,
13/12/2024 14:38,1,Junior Sales Representative,2,140000,140000,"Salary, Pension",Event performances,Yes,no,,,26500,68000,45500,"94,500",,29,0.481481481,,,,,,,,,,,,,
30/12/2024 12:44,1,small grocery shop,2,110000,210000,"Salary, Investments, Rental income",pension,Yes,no,,,56000,88000,66000,"144,000",,25,0.458333333,,,,,,,,,,,,,
30/12/2024 12:34,1,retail store,3,140000,160000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,38000,90500,31500,"128,500",,39,0.245136187,,,,,,,,,,,,,
10/01/2025 20:03,0,,2,130000,220000,"Freelancing, Brand endorsements",pension,Yes,no,,,19000,127000,74000,"146,000",,28,0.506849315,,,,,,,,,,,,,
30/12/2024 12:48,1,Housewife,4,170000,300000,"Salary, Commission",,Yes,no,,,39000,162500,98500,"201,500",,35,0.488833747,,,,,,,,,,,,,
30/12/2024 12:26,1,Electrical Engineering Tech,3,125000,220000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,27000,177500,15500,"204,500",,35,0.075794621,,,,,,,,,,,,,
30/12/2024 12:18,1,University Lecturer,4,300000,300000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,63000,220000,17000,"283,000",,40,0.060070671,,,,,,,,,,,,,
04/01/2025 23:10,1,University Lecturer,3,170000,320000,"Salary, Business profits",,No,no,,,45000,196000,79000,"241,000",,30,0.32780083,,,,,,,,,,,,,
04/01/2025 23:06,1,Varnisher,4,170000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,27000,109500,33500,"136,500",,58,0.245421245,,,,,,,,,,,,,
30/12/2024 12:37,1,Environment specialist,2,150000,220000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,19000,147500,53500,"166,500",,30,0.321321321,,,,,,,,,,,,,
30/12/2024 12:23,1,trainee merchandiser,2,130000,280000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,40000,233500,6500,"273,500",,59,0.023765996,,,,,,,,,,,,,
30/12/2024 12:23,1,Doctor,4,60000,160000,"Salary, Pension",pension,Yes,no,,,33000,80000,47000,"113,000",,31,0.415929204,,,,,,,,,,,,,
10/01/2025 19:40,1,Tyre Fitter,4,130000,400000,"Salary, Self-owned business",,Yes,no,,,97000,206000,97000,"303,000",,55,0.320132013,,,,,,,,,,,,,
30/12/2024 12:26,1,Insurance Manager,4,180000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,29500,96500,54000,"126,000",,54,0.428571429,,,,,,,,,,,,,
30/12/2024 12:26,1,University Lecturer,2,120000,210000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,63000,133000,14000,"196,000",,35,0.071428571,,,,,,,,,,,,,
29/12/2024 17:00,1,Draftsman,4,120000,280000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,48000,127000,105000,"175,000",,53,0.6,,,,,,,,,,,,,
30/12/2024 12:23,1,Insurance Executive,3,130000,250000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,35000,194000,21000,"229,000",,29,0.091703057,,,,,,,,,,,,,
30/12/2024 12:59,0,,3,140000,150000,"Salary, Investments",,Yes,no,,,10000,126000,14000,"136,000",,38,0.102941176,,,,,,,,,,,,,
30/12/2024 12:59,0,,3,60000,170000,"Freelancing, Brand endorsements",,Yes,no,,,20500,110500,39000,"131,000",,51,0.297709924,,,,,,,,,,,,,
30/12/2024 12:59,1,Warehouse Manager,3,600000,600000,"Salary, Investments, Self-owned business",,Yes,no,,,45000,163500,391500,"208,500",,53,1.877697842,,,,,,,,,,,,,
30/12/2024 12:34,1,Senior Civil Engineer,2,130000,130000,"Salary, Investments, Self-owned business",pension,Yes,no,,,34500,74000,21500,"108,500",,50,0.198156682,,,,,,,,,,,,,
29/12/2024 17:12,1,Supervisor,5,150000,150000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,25000,84000,41000,"109,000",,26,0.376146789,,,,,,,,,,,,,
29/12/2024 17:15,1,Deputy Shop Manager,2,130000,250000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,48000,106500,95500,"154,500",,33,0.618122977,,,,,,,,,,,,,
10/01/2025 19:40,1,Fashion Designer,2,130000,160000,"Salary, Pension",,Yes,no,,,23000,58500,78500,"81,500",,28,0.963190184,,,,,,,,,,,,,
25/12/2024 14:15,1,Structural design engineer,3,140000,650000,Salary,pension,Yes,no,,,196000,176000,278000,"372,000",,27,0.747311828,,,,,,,,,,,,,
30/12/2024 13:03,1,Electrical Engineering Tech,3,150000,230000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,42000,182000,6000,"224,000",,54,0.026785714,,,,,,,,,,,,,
30/12/2024 12:30,0,unemployed,5,1500000,1500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,185000,388000,927000,"573,000",,44,1.617801047,,,,,,,,,,,,,
30/12/2024 12:44,1,Procurement Specialist,4,140000,140000,"Freelancing, Brand endorsements",,No,no,,,33000,82000,25000,"115,000",,23,0.217391304,,,,,,,,,,,,,
10/01/2025 19:40,1,Housewife,2,180000,210000,"Salary, Investments, Self-owned business",,Yes,no,,,27000,157000,26000,"184,000",,41,0.141304348,,,,,,,,,,,,,
30/12/2024 12:30,1,small grocery shop,3,130000,350000,"Salary, Investments, Freelancing",pension,Yes,no,,,75000,274000,1000,"349,000",,23,0.00286533,,,,,,,,,,,,,
10/01/2025 19:40,1,lawyer,4,130000,450000,"Salary, Pension",,Yes,no,,,82000,191500,176500,"273,500",,45,0.645338208,,,,,,,,,,,,,
04/01/2025 22:47,1,Expert Shop Assistant,5,150000,180000,"Salary, Investments, Self-owned business",pension,Yes,no,,,17500,147000,15500,"164,500",,55,0.094224924,,,,,,,,,,,,,
04/01/2025 23:10,1,Complaints Dept. Clerk,2,200000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,63000,232000,55000,"295,000",,59,0.186440678,,,,,,,,,,,,,
30/12/2024 12:44,1,Senior project Manager,5,140000,160000,"Salary, Commission",pension,No,no,,,38500,121000,500,"159,500",,58,0.003134796,,,,,,,,,,,,,
19/12/2024 15:18,0,,4,600000,600000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,48000,199500,352500,"247,500",,21,1.424242424,,,,,,,,,,,,,
30/12/2024 13:03,1,Structural design engineer,5,170000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,36000,90000,44000,"126,000",,38,0.349206349,,,,,,,,,,,,,
30/12/2024 12:48,1,mason,4,60000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,65000,139500,35500,"204,500",,58,0.173594132,,,,,,,,,,,,,
30/12/2024 12:26,1,Chemist,4,70000,230000,"Freelancing, Brand endorsements",pension,Yes,no,,,65000,99500,65500,"164,500",,43,0.398176292,,,,,,,,,,,,,
30/12/2024 12:18,1,Marketing Manager,3,140000,320000,"Salary, Investments, Self-owned business",pension,Yes,no,,,92000,130000,98000,"222,000",,52,0.441441441,,,,,,,,,,,,,
14/12/2024 15:23,1,Technologist,3,50000,170000,"Salary, Commission, Investments",,Yes,no,,,19000,122000,29000,"141,000",,31,0.205673759,,,,,,,,,,,,,
10/01/2025 19:40,0,,4,200000,220000,"Salary, Investments, Self-owned business",pension,Yes,no,,,74000,91500,54500,"165,500",,53,0.329305136,,,,,,,,,,,,,
10/01/2025 19:40,1,Finance Manager,3,200000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,61000,80500,58500,"141,500",,49,0.413427562,,,,,,,,,,,,,
29/12/2024 17:00,1,Fashion Designer,4,600000,900000,"Salary, Investments, Freelancing",pension,Yes,no,,,157000,266500,476500,"423,500",,47,1.12514758,,,,,,,,,,,,,
30/12/2024 12:30,1,Technical officer,4,170000,210000,"Salary, Investments, Self-owned business",pension,Yes,no,,,20000,131500,58500,"151,500",,55,0.386138614,,,,,,,,,,,,,
30/12/2024 12:59,1,Varnisher,3,130000,140000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,40000,87500,12500,"127,500",,39,0.098039216,,,,,,,,,,,,,
19/12/2024 15:18,1,Cashier,3,55000,130000,Salary,pension,No,no,,,23500,98000,8500,"121,500",,55,0.069958848,,,,,,,,,,,,,
30/12/2024 12:26,1,Insurance Executive,2,65000,150000,"Salary, Investments, Rental income",,No,no,,,35000,95500,19500,"130,500",,33,0.149425287,,,,,,,,,,,,,
30/12/2024 12:34,1,Car Salesman,4,80000,520000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,77000,155500,287500,"232,500",,50,1.23655914,,,,,,,,,,,,,
10/01/2025 20:14,1,Sales executive,4,170000,235000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,29000,193500,12500,"222,500",,31,0.056179775,,,,,,,,,,,,,
30/12/2024 12:37,1,Compliance Specialist,4,120000,130000,"Salary, Pension",pension,Yes,no,,,27500,95000,7500,"122,500",,33,0.06122449,,,,,,,,,,,,,
14/12/2024 15:18,1,Doctor,5,280000,430000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,73000,205500,151500,"278,500",,41,0.543985637,,,,,,,,,,,,,
13/12/2024 14:35,1,Civil Engineer,4,300000,500000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,100000,266500,133500,"366,500",,23,0.36425648,,,,,,,,,,,,,
04/01/2025 22:47,1,Finance Manager,2,15000,45000,"Salary, Investments, Self-owned business",pension,Yes,no,,,8000,,37000,"8,000",,50,4.625,,,,,,,,,,,,,
29/12/2024 17:15,1,Hotel Manager,4,130000,240000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,77000,127000,36000,"204,000",,46,0.176470588,,,,,,,,,,,,,
05/01/2025 00:18,1,Director engineering,3,1500000,1500000,"Salary, Pension",pension,Yes,no,,,199000,239500,1061500,"438,500",,55,2.420752566,,,,,,,,,,,,,
30/12/2024 12:37,0,none,2,180000,180000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,12000,65500,102500,"77,500",,26,1.322580645,,,,,,,,,,,,,
30/12/2024 12:30,1,Forman (Government),2,120000,300000,"Salary, Commission",pension,Yes,no,,,59000,216000,25000,"275,000",,21,0.090909091,,,,,,,,,,,,,
29/12/2024 17:15,1,Forman (Government),4,1500000,1500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,195000,322000,983000,"517,000",,52,1.901353965,,,,,,,,,,,,,
04/01/2025 23:39,1,University Lecturer,4,160000,160000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,20000,125000,15000,"145,000",,38,0.103448276,,,,,,,,,,,,,
30/12/2024 12:37,1,trainee merchandiser,4,120000,250000,"Salary, Investments, Self-owned business",pension,Yes,no,,,46000,154500,49500,"200,500",,53,0.246882793,,,,,,,,,,,,,
05/01/2025 00:18,1,Complaints Dept. Clerk,4,160000,260000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,57000,174500,28500,"231,500",,37,0.123110151,,,,,,,,,,,,,
04/01/2025 23:53,1,Secretary,3,170000,170000,Salary,,Yes,no,,,14500,119000,36500,"133,500",,21,0.27340824,,,,,,,,,,,,,
30/12/2024 13:03,1,Quality Inspector,3,150000,180000,"Salary, Investments, Self-owned business",pension,Yes,no,,,12500,107000,60500,"119,500",,29,0.506276151,,,,,,,,,,,,,
04/01/2025 22:30,1,Supervisor,2,200000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,19000,89500,91500,"108,500",,24,0.843317972,,,,,,,,,,,,,
30/12/2024 12:18,1,Deputy General Manager (Construction),5,150000,240000,"Salary, Commission, Investments",pension,Yes,no,,,51000,179000,10000,"230,000",,59,0.043478261,,,,,,,,,,,,,
30/12/2024 12:44,1,Forman (Government),4,150000,190000,Freelancing,,Yes,no,,,25000,104000,61000,"129,000",,53,0.472868217,,,,,,,,,,,,,
04/01/2025 23:06,1,Customer Rel. Manager,2,150000,150000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,13000,54000,83000,"67,000",,28,1.23880597,,,,,,,,,,,,,
13/12/2024 14:40,1,Workshop manager,2,85000,240000,Salary,pension,Yes,no,,,42000,178000,20000,"220,000",,26,0.090909091,,,,,,,,,,,,,
